Data;DB44;DB44S;DC35A;DC36A;DC36G;DFN41;DFN43;DFN44;DFX41;DFX43;DFX44;EB100;EB100C;EB10C;EB10K;FE19;FE23;FE27;FEI19;FEI19T;FEI23;FEI23T;FEI27;FEI27T;GrandTotal;H330;H440;H550;HI330;HI330T;HI440;HI440T;HI550;HI550T;IB44S;IB45;IB45S;IB51;IB51S;IB54;IB54B;IB54S;IB55;IB55S;IB6;IB6B;IB6S;IB7;IB7B;IB7BT;IB7S;IB7ST;IB7T;IF41;IF41 ;IF41B;IF41S;IF41S ;IF43;IF43B;IF43S;IF44;IF44 ;IF44S ;IF45;IF45S;IF46;IF46S;IF55;IF55B;IF55S;IF56B;IM7;IM7B;IM7S;IM8;IM8B;IM8IS;IM8S;IQ8IB;IQ8IS;IQ8S;IQ8WS;IT55;IT55S;IT56;IT56S;IT70;IT70B;IT70S;IW43S;IW45S;IW46S;RE120;RE31;RE32;RE32G;RE80;RFE39;RowLabels;TC41;TC41S;TC42;TC42S;TC44;TC44S;TC45;TC45S;TC56;TC56S;TF38;TF38S;TF39;TF39S;TF40;TF40S;TF41;TF41B;TF41S;TF44;TF44B;TF44S;TF55;TF55S;TF56;TF56S;TF70;TF70S;TF71;TF71B;TF71S;Miniload;Unitload
21/08/2025;0;0;1447;0;0;0;0;0;0;0;0;2;0;597;0;0;0;0;0;0;7;0;2;0;0;0;0;0;294;0;0;0;513;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;867;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;4;0;512;0;0;73;1172;0;0;0;0;0;0;0;0;93;0;178;0;0;940;0;0;0;0;0;0;0;0;0;89;8;0;0;0;0;0;0;796;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;18;0;832;5696;1351
20/08/2025;0;0;1287;0;0;0;0;0;0;0;0;184;0;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1143;0;0;0;0;0;0;0;0;0;2;3;0;0;0;2;0;0;1154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;154;0;0;250;830;0;0;0;0;0;0;0;0;479;0;5;0;0;1098;0;0;0;0;0;0;0;0;0;405;271;0;0;0;0;0;0;0;0;0;0;0;0;11;0;83;0;0;0;0;0;0;0;0;0;85;0;654;6473;1598
19/08/2025;0;0;1065;0;0;0;0;0;2;0;0;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;0;80;0;0;270;831;0;0;0;0;0;0;0;0;486;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317;0;408;0;0;0;0;0;0;0;0;0;940;0;637;5964;1475
18/08/2025;0;0;1078;0;0;0;0;0;103;0;0;581;0;0;0;0;0;0;0;0;23;0;1;0;0;0;0;0;0;0;0;0;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;740;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466;0;0;169;856;0;0;49;0;0;0;0;0;344;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;590;0;0;0;0;0;0;0;0;0;0;0;1237;0;275;4909;1207
15/08/2025;0;0;538;0;0;0;0;46;1604;33;0;578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1012;0;0;0;0;0;0;0;0;0;4;0;0;0;0;290;0;0;737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;494;0;0;0;859;0;0;253;0;0;0;0;0;0;1;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;715;0;542;6022;1522
14/08/2025;0;0;0;0;0;1;0;750;1708;7;0;526;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1139;0;0;0;0;0;0;0;0;0;1039;1;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;435;0;52;0;0;0;861;0;0;228;5;0;0;0;0;0;0;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;0;413;6346;1734
13/08/2025;0;0;0;0;0;0;0;736;1677;0;0;433;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;1032;0;0;0;0;0;0;0;0;0;517;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1221;24;0;0;0;0;0;0;0;0;0;0;0;202;0;49;2;1;0;593;0;1;1;20;0;0;0;0;3;0;842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;811;356;0;6978;1494
12/08/2025;0;0;0;0;0;1355;0;734;374;0;0;0;0;0;0;0;0;0;0;0;772;0;1;0;0;0;0;0;3;0;0;0;1093;0;0;0;0;0;0;0;0;0;0;1083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1236;0;0;0;0;0;0;0;0;0;0;0;0;2;280;4;4;0;609;11;3;2;0;0;0;0;0;0;4;714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;998;0;6705;1502
11/08/2025;0;0;0;0;0;1526;32;750;0;2;7;0;0;0;0;0;0;0;14;0;645;0;24;0;0;0;0;0;59;0;0;0;964;0;0;0;0;0;0;0;0;0;0;997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1197;0;0;0;0;0;1;0;0;0;0;0;0;65;168;0;0;0;461;7;7;22;0;0;0;0;0;96;1;737;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1206;6;5747;1260
09/08/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;803;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;28;1143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;0;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;938;2;4415;1149
08/08/2025;0;0;0;0;0;0;0;985;0;0;0;0;0;0;0;0;0;0;7;0;0;0;792;0;0;0;0;0;1084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;888;0;0;0;108;5;0;1;0;0;0;0;0;0;0;0;1138;44;0;0;0;0;0;0;0;0;1;0;0;0;254;2;0;430;0;60;0;0;127;0;0;0;0;0;0;205;816;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1476;0;0;0;0;0;0;0;0;0;0;0;0;258;736;0;0;0;6734;1395
07/08/2025;0;0;0;0;0;0;0;980;0;0;0;0;0;0;0;0;0;0;17;0;0;0;817;0;0;0;0;0;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;738;1;0;338;0;0;0;0;0;0;0;124;1147;3;0;0;0;0;0;4;0;0;31;0;0;0;191;50;0;450;0;0;0;0;140;0;0;0;0;0;188;905;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1483;0;0;0;0;0;0;0;0;0;0;0;0;1079;7;0;0;0;6469;1439
06/08/2025;0;0;0;0;0;1;0;994;2;0;1;0;0;0;0;0;0;0;92;0;0;0;734;0;0;0;0;0;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;0;846;0;0;0;0;0;0;0;0;952;423;0;0;0;0;0;1;0;0;44;0;0;0;0;237;5;423;0;0;0;0;131;0;0;0;0;0;996;0;1;0;0;0;0;24;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;1470;0;0;0;0;0;0;0;0;0;0;0;0;457;510;0;0;1;6756;1513
05/08/2025;0;0;0;0;0;4;0;898;1;0;47;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118;0;1;0;0;0;0;0;0;0;0;0;1354;0;0;0;0;0;2;0;0;34;0;0;0;0;274;383;64;0;2;0;0;144;0;0;0;0;0;1088;0;6;0;0;0;0;109;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1400;27;0;0;0;0;0;0;0;0;0;0;0;0;0;958;0;0;5;7020;1462
04/08/2025;0;0;0;0;0;2;0;0;5;0;924;0;0;0;0;0;0;0;902;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1064;0;2;0;0;0;0;0;0;0;0;0;1201;0;0;0;0;0;72;1;0;0;0;0;0;0;265;354;0;0;139;0;0;110;0;0;0;0;0;908;0;162;0;0;0;0;1377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;876;136;0;3;5524;1099
01/08/2025;0;0;0;0;0;396;0;0;0;0;1041;0;0;0;0;0;0;0;1101;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1328;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1636;3;0;0;0;0;0;0;373;0;0;0;761;0;0;72;0;0;0;0;0;0;0;1193;0;0;0;0;1656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1347;0;3;7307;1577
31/07/2025;0;0;0;0;0;1162;1;1;0;0;763;0;0;0;0;0;0;0;548;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;907;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1028;3;0;0;0;0;0;0;166;0;0;1;274;0;0;88;0;0;0;0;0;0;0;696;0;0;0;0;992;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1063;0;8;6718;1527
30/07/2025;0;0;1;0;0;1010;2;255;314;12;441;0;0;0;0;0;0;0;1;0;0;0;843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;281;573;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1198;3;0;0;0;0;0;0;267;0;0;44;462;0;0;92;3;0;0;0;0;0;0;804;0;0;0;0;1344;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;395;0;827;7312;1393
29/07/2025;0;0;124;0;0;0;0;0;574;630;0;0;0;0;0;0;0;0;0;0;0;0;823;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1359;9;0;0;0;0;0;0;220;0;0;60;449;0;0;0;4;0;0;0;0;0;0;797;0;0;0;0;1041;0;0;0;0;0;788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;1217;7162;1293
28/07/2025;0;0;1175;0;0;353;234;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;342;0;0;0;0;0;569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;829;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;1012;0;0;0;0;0;0;113;0;0;0;291;0;0;0;3;0;0;0;0;0;0;545;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294;0;517;3807;1007
05/07/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;5;0;2;2;1000;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;227;0;0;0;488;0;5;0;0;0;0;0;0;0;10;631;0;0;1164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;1;843;0;0;4259;957
04/07/2025;0;0;1218;0;0;903;0;0;0;0;0;5;0;653;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1043;0;0;0;0;0;0;0;0;0;0;0;0;0;719;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;186;0;0;1;0;269;0;0;1;530;2;63;0;0;0;0;0;0;0;67;570;0;0;1165;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;2;0;0;0;0;0;0;0;0;0;0;0;0;1064;236;0;0;0;6353;1292
03/07/2025;0;0;0;0;0;990;0;2;0;0;0;180;0;493;0;0;0;0;7;0;0;0;3;0;0;0;0;0;1024;0;81;0;0;0;0;0;0;0;0;0;0;0;0;979;0;111;0;0;1;0;11;0;0;0;0;0;0;0;0;4;1287;0;0;0;0;0;0;0;0;0;0;0;117;0;145;0;0;0;520;15;65;1;0;0;0;0;0;1;656;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1334;134;0;0;0;0;0;0;0;0;0;0;0;0;3;1556;1;1;0;6880;1500
02/07/2025;0;0;0;0;0;1068;0;101;7;2;1;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1022;0;57;0;0;0;0;0;0;0;0;0;0;0;0;401;647;0;0;0;0;0;0;0;0;0;0;0;2;736;431;0;0;0;0;0;0;1;0;0;0;0;139;0;118;0;175;3;293;13;1;103;0;0;0;0;0;0;644;6;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;1325;0;0;0;0;0;0;0;0;0;0;0;0;0;1337;161;5;4;6733;1577
01/07/2025;0;0;0;0;0;1570;0;985;10;0;7;0;0;0;0;0;0;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;0;0;0;0;0;0;0;0;0;911;0;52;0;260;0;0;0;0;0;0;0;102;1397;0;0;0;0;0;0;0;4;0;0;0;0;0;0;351;0;0;2;585;2;0;212;0;0;0;0;0;0;1;958;0;0;0;0;1056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1157;532;5;7248;1458
30/06/2025;0;0;0;0;0;79;0;788;1134;0;0;0;0;0;0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;876;0;0;0;0;0;0;0;1041;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;155;5;0;2;264;0;0;78;0;0;0;0;0;0;0;808;0;0;0;0;736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;778;0;6050;1251
28/06/2025;0;0;0;0;0;2;0;923;1492;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1026;0;0;0;0;0;0;0;1129;0;0;0;0;0;0;0;0;94;0;0;0;0;1;1;231;0;0;13;483;0;0;82;1;0;0;0;0;1;0;1083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;777;305;6981;1384
27/06/2025;0;0;0;0;0;26;0;909;1337;3;4;0;0;0;0;0;0;0;3;0;0;0;77;0;0;0;0;0;0;0;0;0;748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;0;0;244;0;0;128;417;1;0;0;0;0;0;0;0;3;0;1140;0;0;0;0;845;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1104;6992;1640
26/06/2025;0;0;0;0;0;1134;0;832;486;4;126;0;0;0;0;0;0;0;0;0;11;0;908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1077;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1153;0;0;0;0;0;0;258;0;0;141;465;0;0;1;1;0;0;0;0;29;0;691;0;0;5;0;1390;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;746;7219;1627
25/06/2025;0;0;0;0;0;2523;0;4;12;0;915;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;0;0;45;449;26;3;0;0;0;0;0;0;858;0;4;0;0;0;0;1201;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;114;1;1;1140;7440;1557
24/06/2025;0;0;0;0;0;1963;1;6;608;0;918;0;0;0;0;0;0;0;62;0;0;0;692;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;0;0;0;468;21;22;0;27;0;0;0;0;156;0;619;0;0;0;0;1280;10;18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568;636;0;0;0;7435;1666
23/06/2025;0;0;0;0;0;1385;0;120;1025;0;790;0;0;0;0;0;0;0;821;0;2;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;894;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;248;5;0;0;491;0;29;0;25;0;0;0;0;221;0;627;0;0;2;0;1019;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1093;0;0;0;111;5847;1308
18/06/2025;0;0;0;0;0;170;52;968;1279;0;0;0;0;6;0;0;0;0;727;0;3;0;0;0;0;0;0;0;2;0;4;0;1063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1172;0;0;0;0;0;0;0;0;0;1134;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;257;0;0;0;531;0;79;0;0;0;0;0;0;1067;1;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1036;6788;1669
17/06/2025;0;4;144;0;0;0;0;899;1174;254;0;0;0;1;0;0;0;0;823;0;7;0;0;0;0;0;0;0;4;0;5;0;1069;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;134;0;0;0;0;0;0;273;0;0;0;534;0;59;0;0;0;0;0;0;973;0;1;0;0;1266;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;130;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;335;757;6819;1426
16/06/2025;0;1;1519;0;0;0;0;0;240;754;0;1;0;83;0;0;0;0;745;0;0;0;0;0;0;0;0;0;0;0;2;0;1067;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;981;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;41;1153;0;0;0;0;0;0;258;200;0;0;304;0;26;79;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;507;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;767;306;0;5713;1077
14/06/2025;0;0;1331;0;0;0;0;0;726;0;0;0;0;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;227;407;0;0;3;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3723;871
13/06/2025;0;0;1502;0;0;0;0;0;0;0;0;0;0;574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340;0;0;0;0;0;1;0;275;448;1;0;5;0;0;148;0;0;0;0;0;2;0;1103;0;0;0;0;0;0;0;0;0;0;948;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1105;0;0;6452;1593
12/06/2025;0;0;1436;0;0;0;0;95;0;0;1;10;0;546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;964;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;701;345;0;0;0;0;0;0;0;0;0;5;13;0;0;0;0;0;0;1284;0;0;0;0;0;1;0;244;396;0;0;8;0;0;130;0;0;0;0;0;16;2;1037;0;0;0;0;0;0;0;0;0;0;431;427;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030;3;0;6361;1403
11/06/2025;1;0;1274;0;0;1;0;891;0;0;1;234;0;336;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1056;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1111;1;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;1343;0;0;0;0;0;0;0;265;19;0;0;444;0;0;141;0;0;0;0;0;1052;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1087;2;0;6959;1538
10/06/2025;0;0;0;0;0;0;0;945;0;0;1;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;978;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1037;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1263;0;0;0;0;0;0;0;242;0;0;0;424;0;0;154;0;0;0;0;0;435;642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605;477;0;6249;1640
09/06/2025;0;0;0;0;0;0;0;973;1;0;1;403;0;1;0;0;0;0;0;0;33;0;2;0;0;0;0;0;995;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;0;0;1054;0;0;37;0;0;0;0;0;0;0;139;4;4;0;0;0;0;0;1211;0;0;0;0;0;1;0;270;0;0;0;455;0;0;142;0;0;0;0;0;996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1494;0;0;0;0;0;0;0;0;0;0;0;0;105;0;8;1115;0;5203;1322
07/06/2025;0;0;2;0;0;8;0;904;12;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;934;0;0;1;0;0;0;27;0;0;0;0;0;0;0;1221;124;8;0;0;0;0;0;0;0;0;0;0;0;4;0;218;0;0;0;406;0;0;132;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1342;0;1;0;0;0;0;0;0;0;0;0;0;1039;2;8;1069;1;6851;1461
06/06/2025;0;0;0;0;0;0;0;959;0;0;0;0;0;0;0;0;0;0;0;0;588;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1110;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1362;3;0;0;0;0;0;0;0;0;0;0;0;260;0;14;0;41;0;422;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1335;0;96;0;0;0;0;0;0;0;0;0;0;1117;0;925;193;0;6301;1555
05/06/2025;0;0;0;0;0;0;0;899;0;0;14;0;0;0;0;0;0;0;0;0;834;0;13;0;0;0;0;0;1168;0;0;0;0;0;0;0;0;0;0;0;0;0;211;818;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1350;5;0;0;0;0;0;1;0;0;5;0;0;253;0;0;0;429;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090;334;0;0;0;0;0;0;0;0;0;0;0;0;1055;59;1133;0;2;5729;1585
04/06/2025;92;8;0;0;0;0;0;0;0;0;958;0;0;0;0;0;0;0;0;0;840;0;14;0;0;0;0;0;1195;0;0;0;0;0;0;0;0;0;0;0;0;0;992;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;968;0;0;0;0;0;0;0;0;105;0;0;236;0;41;1;440;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1012;1052;0;2;6813;1606
03/06/2025;281;787;0;0;0;1;0;4;0;0;955;0;0;0;0;0;0;0;0;0;80;0;651;0;0;0;0;0;1127;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;1354;0;0;0;0;0;0;0;0;97;0;0;0;0;265;242;230;0;0;0;0;153;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1374;0;87;0;0;0;0;0;0;0;0;0;0;0;0;948;1001;0;115;6731;1568
02/06/2025;0;0;0;0;0;79;4;0;0;0;930;1;0;0;0;0;0;0;0;0;4;0;831;0;0;0;0;0;1183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;392;158;0;0;0;64;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;0;0;0;0;0;0;0;0;0;251;428;2;0;0;0;0;117;0;0;0;0;0;3;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;0;0;1043;5071;1312
