NC Type;Reason Code;Root Cause;Line;Work Center;Work Center;Equipment;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;GABINETE AMASSADO;GABINETE AMASSADO;L2;Foaming Process;FP;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;3:36 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO;AMASSADO;L2;Foaming Process;FP;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;3:39 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Freezer Door;FD;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;3:40 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);UMIDADE SISTEMA;L5;Cabinet Assembly;CA;;310160572;900277738;IM8S;05/jan/26;3:43 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;REPROVADO T. SENSOR;CONECTOR AMASSADO;L2;Refrigerator Door;RD;;310160583;924263145;IF46;05/jan/26;3:45 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;FALHA DE LEITURA CARGA DE GÁS (ETIQUETA);L2;Cabinet Assembly;CA;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;4:02 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;4:05 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO;AMASSADO;L2;End of Line;EL;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;4:08 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;Refrigerator Door;RD;2L5WC11_510_6215;310160573;900277738;IM8S;05/jan/26;4:16 PM;T1;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;External Cabinet;EC;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;4:41 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESALINHADO;L4;Internal Components;IC;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;4:54 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;TERMOPAR DESNONECTADO;L4;Gas Load and Test;GLT;2L4WC10_509_5340;310160576;920407755;HI330;05/jan/26;5:01 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;5:09 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;FALHA CONEXÃO TI;L2;Gas Load and Test;GLT;;310160583;924263145;IF46;05/jan/26;5:09 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO REG 2 - REPINTURA;AMASSADO REG 2 - REPINTURA;L2;Gas Load and Test;GLT;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;5:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;5:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;External Cabinet;EC;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;5:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO;AMASSADO;L2;Gas Load and Test;GLT;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;5:16 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;DESALINHADO;L2;External Cabinet;EC;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;5:18 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CAIXA INTERNA FREEZER AMASSADO;CAIXA INTERNA FREEZER AMASSADO;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;5:29 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;VAZAMENTO DE PU;L4;Inner Liner;IL;2L4WC10_509_5710;310160576;920407755;HI330;05/jan/26;5:34 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;5:39 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;AMASSADO - REPINTURA;L4;Cabinet Assembly;CA;2L4WC10_509_5710;310160576;920407755;HI330;05/jan/26;5:40 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALHA CONEXÃO TI;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;5:40 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;5:44 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO REG 2 - REPINTURA;AMASSADO REG 2 - REPINTURA;L4;Foaming Process;FP;;310160576;920407755;HI330;05/jan/26;5:44 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;SAÍDA TABLADO CARGA DE GÁS L2;L2;Gas Load and Test;GLT;;310160583;924263145;IF46;05/jan/26;5:51 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DEFORMADO;L4;Cabinet Assembly;CA;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;6:08 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;6:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;ENTUPIDO;L4;Internal Components;IC;2L4WC10_509_5340;310160576;920407755;HI330;05/jan/26;6:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;MANUTENÇÃO TESTE ELÉTRICO;MANUTENÇÃO TESTE ELÉTRICO;L2;Performance Test;PT;;310160583;924263145;IF46;05/jan/26;6:14 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU;L4;Inner Liner;IL;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;6:18 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Inner Liner;IL;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;6:32 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;ENTUPIDO;L4;Internal Components;IC;2L4WC10_509_5340;310160576;920407755;HI330;05/jan/26;6:35 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO REG 1 - REPINTURA;AMASSADO REG 1 - REPINTURA;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;6:44 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;VAZAMENTO DE PU;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;6:52 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;QUEBRADO;L4;Internal Components;IC;;310160576;920407755;HI330;05/jan/26;6:59 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;ARREBENTADA MULTIFLOW;ARREBENTADA MULTIFLOW;L2;Internal Components;IC;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;7:03 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;ENTUPIDO;L4;Internal Components;IC;;310160576;920407755;HI330;05/jan/26;7:04 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;VAZAMENTO DE PU;L2;Inner Liner;IL;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;7:09 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;7:31 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;RETESTE TEMPERATURA;L4;Gas Load and Test;GLT;;310160576;920407755;HI330;05/jan/26;7:43 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;QUEBRADO;L4;Foaming Process;FP;2L4WC10_509_5630;310160576;920407755;HI330;05/jan/26;7:52 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALHA NA SOLDA;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;8:01 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;ESPANADO;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;8:14 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;DESALINHADO;L2;External Cabinet;EC;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;8:14 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CAIXA INTERNA FREEZER AMASSADO;CAIXA INTERNA FREEZER AMASSADO;L4;Cabinet Assembly;CA;;310160576;920407755;HI330;05/jan/26;8:15 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO CURVA L4;SAÍDA RETRABALHO CURVA L4;L4;Internal Components;IC;;310160576;920407755;HI330;05/jan/26;9:45 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;ENTUPIDO;ENTUPIDO;L2;Internal Components;IC;1L2WC10_509_5801;310160583;924263145;IF46;05/jan/26;9:49 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;DESLOCADO;L4;Cabinet Assembly;CA;2L4WC10_509_5630;310160576;920407755;HI330;05/jan/26;9:57 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;IC;2L4WC10_509_5630;310160576;920407755;HI330;05/jan/26;9:59 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;10:03 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FURADO;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;10:12 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Internal Components;IC;1L2WC10_509_5801;310160583;924263145;IF46;05/jan/26;10:18 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Cabinet Assembly;CA;;310160583;924263145;IF46;05/jan/26;10:21 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;TROCADO;L4;Gas Load and Test;GLT;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;10:25 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FLANGE RISCADO;FLANGE RISCADO;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;10:26 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;CRAVAMENTO;L4;Foaming Process;FP;2L4WC10_509_5630;310160576;920407755;HI330;05/jan/26;10:33 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;IC;2L4WC10_509_5630;310160576;920407755;HI330;05/jan/26;10:36 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;MAL POSICIONADO;MAL POSICIONADO;L2;Gas Load and Test;GLT;;310160583;924263145;IF46;05/jan/26;10:40 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;VAZAMENTO DE GÁS;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;10:43 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA TESTE VAZAMENTO DELTA T L4;VAZAMENTO DE GÁS;L4;Internal Components;IC;;310160576;920407755;HI330;05/jan/26;10:47 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;IC;;310160583;924263145;IF46;05/jan/26;11:03 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;11:11 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;11:12 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU;L4;Freezer Door;FD;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;11:23 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Gas Load and Test;GLT;2L4WC10_509_5620;310160576;920407755;HI330;05/jan/26;11:31 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;05/jan/26;11:36 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;PINO AMASSADO;L2;Refrigerator Door;RD;1L2WC07_506_4510;310160583;924263145;IF46;05/jan/26;11:43 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;TRAVADO;TRAVADO;L2;Internal Components;IC;1L2WC10_509_6401;310160583;924263145;IF46;05/jan/26;11:50 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FLANGE RISCADO;FLANGE RISCADO;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310160583;924263145;IF46;05/jan/26;11:51 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Cabinet Assembly;CA;1L2WC10_509_5801;310160583;924263145;IF46;05/jan/26;11:57 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;SEM REGISTRO TESTE ELÉTRICO;L4;Gas Load and Test;GLT;2L4WC10_509_5710;310160576;920407755;HI330;05/jan/26;11:58 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CONECTOR AMASSADO;CONECTOR AMASSADO;L2;Cabinet Assembly;CA;;310160583;924263145;IF46;06/jan/26;12:04 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Internal Components;IC;;310160583;924263145;IF46;06/jan/26;12:15 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;IC;1L2WC10_509_5801;310160583;924263145;IF46;06/jan/26;12:24 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Internal Components;IC;;310160583;924263145;IF46;06/jan/26;12:29 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;QUEBRADO;QUEBRADO;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310160583;924263145;IF46;06/jan/26;12:44 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;RETESTE TEMPERATURA;L4;Gas Load and Test;GLT;;310160576;920407755;HI330;06/jan/26;12:48 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;VÁLVULA FROUXA;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;06/jan/26;12:51 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;ENTUPIDO;L4;Inner Liner;IL;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:06 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Gas Load and Test;GLT;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:09 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;QUEBRADO;QUEBRADO;L2;Internal Components;IC;;310160583;924263145;IF46;06/jan/26;1:12 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESALINHADO;L4;Internal Components;IC;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:13 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESLOCADO;L4;Cabinet Assembly;CA;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:14 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;IC;2L4WC10_509_5630;310160576;920407755;HI330;06/jan/26;1:16 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;REFORÇO DESLOCADO;L4;Cabinet Assembly;CA;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:18 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;QUEBRADO;L4;Internal Components;IC;2L4WC10_509_5410;310160576;920407755;HI330;06/jan/26;1:19 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;ARREBENTADA COPINHO;ARREBENTADA COPINHO;L2;Internal Components;IC;1L2WC07_506_4510;310160583;924263145;IF46;06/jan/26;1:21 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Inner Liner;IL;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:23 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Gas Load and Test;GLT;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:28 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;SOLTO;L4;Gas Load and Test;GLT;;310160576;920407755;HI330;06/jan/26;1:32 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;SEM REGISTRO TESTE ELÉTRICO;L4;Gas Load and Test;GLT;2L4WC10_509_5710;310160576;920407755;HI330;06/jan/26;1:35 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RACHADA;L4;Cabinet Assembly;CA;2L4WC10_509_5620;310160576;920407755;HI330;06/jan/26;1:48 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
