NC Type;Reason Code;Root Cause;L;Work Center;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;SAÍDA TABLADO FINAL LINHA 3;FALHA TESTE VAZAMENTO RECUPERAÇÃO;L3;End of Line;310185612;924263178;TF38;15/ago/26;4:26 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310186374;900276820;IF44S;15/ago/26;4:43 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;REPROVADO FALHA TERMOPAR;L4;Gas Load and Test;310185617;900276874;HI330T;15/ago/26;4:47 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;DESALINHADO;L3;Cabinet Assembly;310186374;900276820;IF44S;15/ago/26;4:53 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO PERFORMANCE (T. CARGA);L3;Performance Test;310185613;924263179;TF38;15/ago/26;4:54 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;5:04 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Foaming Process;310186374;900276820;IF44S;15/ago/26;5:04 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310186374;900276820;IF44S;15/ago/26;5:05 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);COM JUMPER;L3;Internal Components;310185613;924263179;TF38;15/ago/26;5:10 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;RISCADO - REPINTURA;L3;Foaming Process;310185612;924263178;TF38;15/ago/26;5:13 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);CONEXAO SOLTA;L3;Internal Components;310185612;924263178;TF38;15/ago/26;5:15 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL ENCAIXADO;L3;Performance Test;310186374;900276820;IF44S;15/ago/26;5:16 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL CONECTADO;L3;End of Line;310186374;900276820;IF44S;15/ago/26;5:17 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;VAZAMENTO DE GÁS;L3;Vacuum Process;310185612;924263178;TF38;15/ago/26;5:22 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;5:23 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);MAL ENCAIXADO;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;5:23 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;BOTÃO SEM ESTÁGIO;L3;End of Line;310185613;924263179;TF38;15/ago/26;5:26 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;5:27 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RISCADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;5:28 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310186374;900276820;IF44S;15/ago/26;5:31 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;AMASSADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;5:33 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL ENCAIXADO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;5:33 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;5:35 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZ PU REGIAO SUPERIOR;L3;Foaming Process;310185612;924263178;TF38;15/ago/26;5:37 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VAZAMENTO DE GÁS;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;5:39 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310186374;900276820;IF44S;15/ago/26;5:40 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VÁLVULA FROUXA;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;5:42 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO METALURGIA;L3;Freezer Door;310185612;924263178;TF38;15/ago/26;5:43 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZ PU REGIAO SUPERIOR;L3;Foaming Process;310186374;900276820;IF44S;15/ago/26;5:45 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Foaming Process;310186374;900276820;IF44S;15/ago/26;5:46 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO METALURGIA;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;5:46 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;SAÍDA TABLADO FINAL LINHA 3;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;5:46 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;SOLTO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;5:47 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL ENCAIXADO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;5:48 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO PERFORMANCE (T. CARGA);L3;Performance Test;310185612;924263178;TF38;15/ago/26;5:55 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;CONEXÃO SOLTA;L3;Internal Components;310185612;924263178;TF38;15/ago/26;5:57 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;6:03 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;SOLTO;L3;End of Line;310185612;924263178;TF38;15/ago/26;6:06 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);FALTANDO;L3;Internal Components;310185663;900276820;IF44S;15/ago/26;6:10 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;RIGIDEZ DIELÉTRICA;L3;Internal Components;310185612;924263178;TF38;15/ago/26;6:10 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RASGADO;L3;Refrigerator Door;310186374;900276820;IF44S;15/ago/26;6:13 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;6:15 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;CONEXÃO SOLTA;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;6:17 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;FALTANDO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;8:41 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Freezer Door;310185612;924263178;TF38;15/ago/26;8:43 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;8:45 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;CONEXAO SOLTA;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;8:52 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);TESTE VAZAMENTO L3 PISO INFERIOR;L3;Performance Test;310186374;900276820;IF44S;15/ago/26;8:55 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310185612;924263178;TF38;15/ago/26;8:57 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);FALHA TESTE ELÉTRICO RECUPERAÇÃO;L3;Performance Test;310185612;924263178;TF38;15/ago/26;9:00 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Refrigerator Door;310185612;924263178;TF38;15/ago/26;9:06 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;FALHA TESTE VAZAMENTO AUTOMÁTICO;L3;End of Line;310185612;924263178;TF38;15/ago/26;9:07 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Gas Load and Test;310186374;900276820;IF44S;15/ago/26;9:07 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;9:08 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;9:13 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;9:18 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;AMASSADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;9:21 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);SOLTO;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;9:26 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;9:26 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;FORA DE POSIÇÃO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;9:38 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;AMASSADO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;9:39 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;VAZAMENTO DE GÁS;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;9:42 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;QUEBRADO;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;9:46 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL ENCAIXADO;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;9:52 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;9:54 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;SAIDA CARROSSEL VÁCUO;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;9:54 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;RIGIDEZ DIELÉTRICA;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;9:55 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALTANDO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;9:55 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALHA TESTE VAZAMENTO AUTOMÁTICO;L3;Gas Load and Test;310186374;900276820;IF44S;15/ago/26;9:55 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;FALHA TESTE VAZAMENTO RECUPERAÇÃO;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;9:57 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;FALTANDO;L3;Internal Components;310185683;924263178;TF38;15/ago/26;9:57 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;10:05 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;10:21 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L3;Freezer Door;310186374;900276820;IF44S;15/ago/26;10:25 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VÁLVULA FROUXA;L3;Internal Components;310185683;924263178;TF38;15/ago/26;10:28 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VÁLVULA FROUXA;L3;Internal Components;310185683;924263178;TF38;15/ago/26;10:28 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);MAL ENCAIXADO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;10:30 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VÁLVULA FROUXA;L3;Internal Components;310185683;924263178;TF38;15/ago/26;10:34 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;QUEBRADO;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;10:35 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310185676;924263104;TC45;15/ago/26;10:35 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZ PU REGIAO SUPERIOR;L3;Foaming Process;310185683;924263178;TF38;15/ago/26;10:38 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;CONEXÃO SOLTA;L3;Internal Components;310185683;924263178;TF38;15/ago/26;10:40 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;L3;Gas Load and Test;310185683;924263178;TF38;15/ago/26;10:41 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;CONEXAO SOLTA;L3;Performance Test;310185676;924263104;TC45;15/ago/26;10:41 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;CONEXÃO SOLTA;L3;Internal Components;310186374;900276820;IF44S;15/ago/26;10:43 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZ PU REGIAO SUPERIOR;L3;Foaming Process;310185683;924263178;TF38;15/ago/26;10:43 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO PERFORMANCE (T. CARGA);L3;Performance Test;310186374;900276820;IF44S;15/ago/26;10:44 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;MAL ENCAIXADO;L3;Internal Components;310185683;924263178;TF38;15/ago/26;10:44 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;FALTANDO;L3;Cabinet Assembly;310185676;924263104;TC45;15/ago/26;10:46 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Gas Load and Test;310185676;924263104;TC45;15/ago/26;10:49 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Gas Load and Test;310185676;924263104;TC45;15/ago/26;10:51 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310185676;924263104;TC45;15/ago/26;10:55 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;AMASSADO;L3;Cabinet Assembly;310185683;924263178;TF38;15/ago/26;11:07 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Refrigerator Door;310185676;924263104;TC45;15/ago/26;11:07 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;11:07 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L3;Internal Components;310185676;924263104;TC45;15/ago/26;11:13 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO CURVA L3;FALTANDO EVAPORADOR;L3;Internal Components;310185676;924263104;TC45;15/ago/26;11:16 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO CURVA L3;SAÍDA RETRABALHO CURVA L3;L3;Freezer Door;310185683;924263178;TF38;15/ago/26;11:18 PM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
